,customer_id,gross_revenue,recency_days,qt_products,frequency,qt_returns,cluster
1753,17302,1135.63,14.0,79.0,0.01718213058419244,2.0,2
1754,17613,4559.150000000001,22.0,312.0,0.04946996466431095,26.0,0
1755,13334,3536.82,82.0,268.0,0.013452914798206279,0.0,3
1756,13955,322.96,154.0,33.0,0.013245033112582781,0.0,4
1757,17162,1715.46,28.0,104.0,0.036101083032490974,1.0,2
1759,17774,1225.41,96.0,156.0,0.019138755980861243,1.0,5
1761,15407,1056.44,33.0,153.0,0.014705882352941176,0.0,5
1762,15577,258.88,151.0,39.0,0.01948051948051948,0.0,4
1764,16332,1593.2,28.0,153.0,0.02527075812274368,8.0,2
1765,14048,409.93,305.0,85.0,0.0,14.0,7
1769,14475,925.85,71.0,42.0,0.012875536480686695,19.0,1
1770,15797,2192.4,113.0,7.0,0.015706806282722512,0.0,5
1773,12576,1315.83,35.0,88.0,0.01858736059479554,3.0,2
1778,12599,888.58,29.0,55.0,0.025454545454545455,0.0,2
1782,14562,5074.77,3.0,423.0,0.059800664451827246,161.0,3
1783,16951,1277.75,134.0,86.0,0.01764705882352941,12.0,3
1784,16998,295.0,149.0,4.0,0.025806451612903226,2.0,4
1785,13133,109.8,273.0,7.0,0.06451612903225806,0.0,4
1788,17083,1405.78,109.0,52.0,0.015463917525773196,0.0,5
1793,13590,1981.92,11.0,87.0,0.02054794520547945,2.0,3
1794,17537,897.62,29.0,75.0,0.0072992700729927005,0.0,5
1797,12462,937.59,18.0,60.0,0.007017543859649123,22.0,5
1802,17940,2238.58,49.0,18.0,0.03557312252964427,0.0,6
1803,17686,5739.46,7.0,286.0,0.023728813559322035,0.0,0
1804,14431,470.36,302.0,17.0,0.0,8.0,4
1805,15809,515.77,36.0,35.0,0.018796992481203006,50.0,7
1807,14465,1058.6200000000001,246.0,130.0,0.05357142857142857,0.0,1
1808,18093,2106.52,93.0,36.0,0.019138755980861243,11.0,3
1809,16027,934.62,91.0,16.0,0.02843601895734597,0.0,2
1810,12857,1106.4,210.0,46.0,0.021739130434782608,0.0,1
1812,16842,1264.19,100.0,63.0,0.01485148514851485,1.0,5
1813,15796,2710.56,1.0,132.0,0.026578073089700997,1.0,2
1815,14555,324.14,57.0,21.0,0.00816326530612245,0.0,4
1816,15114,2760.56,30.0,197.0,0.03690036900369004,0.0,6
1817,15133,982.42,127.0,29.0,0.017241379310344827,0.0,5
1819,17705,1823.52,3.0,103.0,0.030201342281879196,6.0,2
1820,18087,3202.9199999999996,290.0,1.0,0.0,336.0,6
1821,12897,216.5,204.0,4.0,0.020618556701030927,0.0,4
1824,17512,2924.9900000000002,28.0,105.0,0.03663003663003663,1.0,0
1825,15550,575.63,4.0,61.0,0.013468013468013467,0.0,7
1826,14676,2548.2400000000002,31.0,42.0,0.023809523809523808,2.0,0
1830,14304,383.45,222.0,17.0,0.0,85.0,4
1834,13875,1786.79,53.0,104.0,0.020161290322580645,0.0,3
1835,15406,510.71000000000004,31.0,53.0,0.007407407407407408,18.0,7
1836,18084,90.47999999999999,16.0,1.0,0.0,1.0,7
1838,17282,1703.41,130.0,94.0,0.01775147928994083,0.0,3
1839,16434,1522.25,29.0,109.0,0.025925925925925925,0.0,2
1840,17050,3228.84,96.0,316.0,0.029556650246305417,0.0,3
1841,13171,468.41,21.0,46.0,0.01079136690647482,2.0,4
1842,17472,710.29,191.0,181.0,0.027777777777777776,0.0,1
1843,17255,298.41,40.0,78.0,0.007722007722007722,0.0,4
1845,17667,2055.51,66.0,116.0,0.021551724137931036,0.0,2
1846,12507,1052.81,134.0,19.0,0.018292682926829267,11.0,5
1847,14631,1006.98,50.0,41.0,0.012096774193548387,0.0,5
1849,13381,3639.31,31.0,172.0,0.02247191011235955,2.0,0
1853,13475,1431.78,191.0,86.0,0.037383177570093455,0.0,5
1855,13717,1445.01,32.0,102.0,0.022556390977443608,1.0,3
1857,13157,1741.22,49.0,87.0,0.01606425702811245,9.0,3
1860,14644,830.76,67.0,26.0,0.008658008658008658,6.0,7
1861,12993,414.76,23.0,27.0,0.014545454545454545,0.0,4
1862,17571,1497.26,50.0,298.0,0.016129032258064516,0.0,5
1863,16979,1852.0,3.0,89.0,0.02040816326530612,5.0,2
1866,15122,1633.78,114.0,82.0,0.01639344262295082,12.0,5
1867,17612,2048.45,53.0,135.0,0.02459016393442623,19.0,3
1868,17348,1159.52,14.0,215.0,0.0176678445229682,0.0,3
1871,14035,1428.02,28.0,66.0,0.01858736059479554,0.0,2
1872,13623,747.78,30.0,81.0,0.018726591760299626,4.0,7
1873,14346,1021.58,120.0,60.0,0.011299435028248588,0.0,5
1874,16431,642.81,213.0,83.0,0.03571428571428571,0.0,1
1875,12616,641.3,95.0,30.0,0.009900990099009901,11.0,7
1876,16317,1341.65,119.0,69.0,0.016853932584269662,0.0,5
1878,16073,122.39999999999999,297.0,1.0,0.0,11.0,4
1879,14477,1309.6,19.0,10.0,0.014388489208633094,1.0,5
1881,14760,89.2,297.0,5.0,0.0,12.0,4
1885,14897,1366.38,7.0,55.0,0.01384083044982699,0.0,1
1886,15810,1391.98,78.0,89.0,0.01834862385321101,124.0,5
1889,12455,2339.86,73.0,85.0,0.02242152466367713,0.0,0
1890,14530,2925.91,25.0,216.0,0.02214022140221402,0.0,3
1892,12653,2209.85,148.0,43.0,0.013513513513513514,0.0,5
1893,16126,6287.77,29.0,117.0,0.0149812734082397,0.0,0
1894,14609,601.56,72.0,4.0,0.017857142857142856,0.0,6
1895,13414,1390.5,133.0,24.0,0.018404907975460124,0.0,3
1896,12823,1759.5,74.0,5.0,0.02252252252252252,0.0,4
1897,12352,1385.74,36.0,77.0,0.026923076923076925,63.0,2
1898,12372,1196.04,71.0,49.0,0.013333333333333334,0.0,5
1900,14959,695.42,64.0,59.0,0.017241379310344827,3.0,1
1902,17422,1979.37,16.0,117.0,0.02142857142857143,58.0,0
1903,17175,1443.69,44.0,63.0,0.015873015873015872,1.0,5
1904,18257,2337.63,39.0,118.0,0.0311284046692607,30.0,2
1908,12362,4737.23,3.0,256.0,0.03424657534246575,17.0,0
1914,13018,7277.7,16.0,458.0,0.1003584229390681,1.0,6
1916,13718,306.55,246.0,12.0,0.04081632653061224,0.0,4
1917,15382,5955.71,14.0,302.0,0.021352313167259787,9.0,6
1918,14754,638.05,44.0,41.0,0.00796812749003984,0.0,1
1919,13151,1257.8700000000001,295.0,74.0,0.0,2.0,1
1920,12654,529.98,10.0,34.0,0.017543859649122806,0.0,7
1921,13085,416.08000000000004,157.0,22.0,0.014492753623188406,108.0,4
1922,15903,5126.76,9.0,74.0,0.024475524475524476,1.0,0
1923,15785,2328.9700000000003,32.0,83.0,0.019011406844106463,18.0,3
1925,14379,348.1,44.0,46.0,0.00796812749003984,0.0,7
1926,14211,2241.1,53.0,112.0,0.0371900826446281,10.0,2
1933,13425,1624.21,108.0,78.0,0.016129032258064516,0.0,2
1934,12852,311.55,294.0,17.0,0.0,4.0,4
1935,15228,3386.71,66.0,125.0,0.017543859649122806,3.0,0
1936,13012,1661.8400000000001,9.0,89.0,0.028070175438596492,152.0,2
1937,16182,6617.65,72.0,28.0,0.018018018018018018,0.0,6
1938,13489,449.52,105.0,14.0,0.021164021164021163,0.0,5
1939,12714,4294.86,9.0,254.0,0.017543859649122806,0.0,6
1940,13904,332.64,37.0,26.0,0.007782101167315175,0.0,7
1941,15755,2364.25,10.0,141.0,0.02112676056338028,30.0,3
1943,13799,688.86,116.0,39.0,0.011235955056179775,0.0,1
1945,13951,674.45,176.0,39.0,0.025423728813559324,0.0,1
1949,18172,7561.68,14.0,189.0,0.07272727272727272,14.0,6
1951,16566,614.66,15.0,18.0,0.018050541516245487,1.0,1
1952,12891,331.0,185.0,3.0,0.028037383177570093,0.0,5
1953,16466,1603.46,33.0,148.0,0.02702702702702703,0.0,2
1954,16115,1667.97,9.0,284.0,0.028268551236749116,0.0,2
1955,14162,289.36,173.0,25.0,0.01680672268907563,0.0,4
1956,13301,600.19,103.0,80.0,0.021164021164021163,0.0,1
1957,14803,845.55,162.0,44.0,0.023076923076923078,0.0,1
1958,13744,1156.36,95.0,72.0,0.01015228426395939,0.0,2
1960,17323,917.67,15.0,199.0,0.02527075812274368,6.0,2
1964,18094,3017.3,81.0,70.0,0.03333333333333333,0.0,0
1965,15129,3447.4,50.0,84.0,0.04564315352697095,0.0,3
1966,17361,488.2,49.0,29.0,0.012396694214876033,0.0,4
1967,18155,371.62,75.0,25.0,0.013888888888888888,8.0,7
1968,15321,2748.31,70.0,95.0,0.013574660633484163,18.0,2
1969,13477,1454.58,37.0,79.0,0.023622047244094488,3.0,2
1970,15065,3158.13,37.0,155.0,0.015748031496062992,28.0,3
1971,16980,1078.96,255.0,87.0,0.05555555555555555,0.0,5
1972,15146,1327.16,164.0,91.0,0.015748031496062992,14.0,3
1976,13410,1003.06,24.0,28.0,0.018726591760299626,5.0,2
1980,16441,381.2,67.0,24.0,0.008928571428571428,0.0,4
1981,16014,662.38,37.0,145.0,0.011811023622047244,4.0,7
1984,14520,270.6,1.0,4.0,0.006920415224913495,0.0,4
1985,17994,678.49,121.0,81.0,0.023668639053254437,24.0,1
1986,13038,908.46,80.0,28.0,0.014285714285714285,0.0,1
1987,17002,1493.73,85.0,49.0,0.014634146341463415,1.0,5
1988,15722,2222.56,35.0,69.0,0.0196078431372549,5.0,2
1993,12845,354.09,267.0,27.0,0.17391304347826086,0.0,4
1994,18188,2001.04,15.0,71.0,0.01090909090909091,1.0,2
1995,16045,1340.7,119.0,83.0,0.023391812865497075,0.0,5
1996,16573,663.61,84.0,42.0,0.009708737864077669,6.0,1
1997,13421,1840.58,40.0,103.0,0.008,1.0,2
1998,18196,689.13,95.0,141.0,0.010256410256410256,0.0,1
2001,13285,2709.12,23.0,187.0,0.0149812734082397,0.0,0
2002,13184,1700.29,14.0,180.0,0.036231884057971016,30.0,3
2003,18151,653.35,134.0,38.0,0.012903225806451613,0.0,1
2004,13804,2635.79,30.0,137.0,0.02702702702702703,0.0,3
2007,14276,1119.74,98.0,64.0,0.015706806282722512,21.0,5
2008,13453,356.97999999999996,165.0,17.0,0.016129032258064516,0.0,4
2009,16394,1555.34,56.0,83.0,0.02145922746781116,287.0,0
2017,17711,385.1,10.0,23.0,0.007168458781362007,0.0,7
2019,13865,501.56,58.0,30.0,0.017316017316017316,0.0,4
2020,16940,3049.88,52.0,305.0,0.012658227848101266,0.0,0
2021,14289,911.26,8.0,47.0,0.021352313167259787,0.0,7
2022,16208,664.26,44.0,66.0,0.00816326530612245,0.0,7
2023,17063,1461.14,21.0,78.0,0.026119402985074626,7.0,2
2024,13149,1676.06,14.0,86.0,0.014545454545454545,0.0,3
2026,15932,2495.87,4.0,115.0,0.028070175438596492,14.0,0
2027,16692,1126.0,256.0,2.0,0.06060606060606061,0.0,4
2031,18231,2083.27,192.0,124.0,0.052083333333333336,13.0,2
2032,14004,4582.64,43.0,171.0,0.02857142857142857,0.0,0
2033,17139,10668.47,15.0,478.0,0.04395604395604396,19.0,6
2034,14513,455.59000000000003,100.0,12.0,0.015957446808510637,6.0,1
2035,13118,1197.81,19.0,79.0,0.01858736059479554,21.0,1
2036,15974,3442.15,39.0,176.0,0.028112449799196786,6.0,0
2037,17830,398.7,1.0,23.0,0.010452961672473868,0.0,4
2038,12565,145.92,288.0,9.0,0.0,5.0,4
2039,12582,351.36,238.0,20.0,0.04,0.0,7
2040,14231,925.71,183.0,50.0,0.02857142857142857,7.0,1
2041,17867,1197.1000000000001,30.0,79.0,0.023255813953488372,289.0,2
2042,14880,706.19,77.0,47.0,0.014218009478672985,0.0,1
2043,15121,457.72,50.0,28.0,0.008403361344537815,0.0,4
2048,16838,588.85,197.0,25.0,0.02197802197802198,1.0,4
2051,15847,389.27,38.0,22.0,0.008,0.0,1
2052,13851,2651.46,95.0,81.0,0.015544041450777202,0.0,3
2055,13501,1340.32,288.0,52.0,0.0,3.0,5
2056,12633,1929.98,58.0,97.0,0.017467248908296942,13.0,2
2057,13345,389.5,287.0,20.0,0.0,2.0,4
2058,13870,2770.94,2.0,115.0,0.028070175438596492,5.0,3
2060,17034,745.52,16.0,30.0,0.01107011070110701,4.0,1
2061,16592,4113.68,4.0,216.0,0.05653710247349823,13.0,6
2062,15712,1072.3600000000001,9.0,53.0,0.017985611510791366,0.0,1
2063,13362,3090.7400000000002,9.0,166.0,0.014388489208633094,3.0,3
2064,14470,461.19,11.0,43.0,0.007246376811594203,0.0,4
2065,17388,1259.56,77.0,15.0,0.01904761904761905,0.0,2
2066,16841,1869.82,36.0,116.0,0.02390438247011952,16.0,0
2068,13666,84.65,60.0,12.0,0.013215859030837005,0.0,4
2070,14481,636.51,164.0,30.0,0.016260162601626018,0.0,1
2071,13792,195.55,66.0,13.0,0.00904977375565611,0.0,4
2072,17663,1802.91,25.0,86.0,0.026717557251908396,4.0,2
2077,15990,792.11,44.0,52.0,0.00823045267489712,0.0,1
2078,13493,498.63,275.0,6.0,0.16666666666666666,0.0,1
2080,13261,944.1,268.0,9.0,0.11764705882352941,0.0,4
2081,16598,145.04999999999998,285.0,10.0,0.0,3.0,4
2082,14147,483.4,78.0,5.0,0.00966183574879227,12.0,4
2083,15951,708.22,8.0,41.0,0.007220216606498195,7.0,7
2084,13971,2758.26,18.0,149.0,0.0299625468164794,26.0,3
2085,17516,768.08,15.0,137.0,0.018518518518518517,0.0,1
2086,13630,2031.78,5.0,71.0,0.025,14.0,3
2087,14157,432.88,19.0,48.0,0.007518796992481203,11.0,7
2088,13636,949.12,36.0,63.0,0.020080321285140562,6.0,2
2089,13610,1131.88,12.0,226.0,0.02564102564102564,2.0,2
2090,14745,1220.26,112.0,69.0,0.028901734104046242,18.0,2
2091,12781,786.74,63.0,24.0,0.00904977375565611,78.0,5
2094,16057,2263.12,16.0,121.0,0.026119402985074626,30.0,2
2095,15724,218.25,201.0,11.0,0.024096385542168676,1.0,4
2096,12458,787.4,71.0,36.0,0.009389671361502348,0.0,5
2097,12598,2807.08,9.0,127.0,0.025454545454545455,24.0,3
2098,13675,486.82000000000005,151.0,25.0,0.015037593984962405,0.0,7
2099,14227,3350.96,26.0,175.0,0.03875968992248062,9.0,3
2100,16668,306.71999999999997,15.0,20.0,0.022304832713754646,0.0,7
2101,16667,570.13,68.0,53.0,0.009259259259259259,0.0,4
2102,13509,964.72,8.0,43.0,0.021739130434782608,0.0,2
2103,15874,4405.88,63.0,120.0,0.03167420814479638,28.0,0
2104,16187,6911.4400000000005,31.0,295.0,0.05928853754940711,44.0,6
2108,13292,578.9399999999999,38.0,31.0,0.008130081300813009,0.0,1
2109,16427,241.06,263.0,9.0,0.09523809523809523,0.0,4
2110,14056,8214.65,1.0,1106.0,0.0812720848056537,39.0,6
2111,15656,748.5,45.0,47.0,0.016736401673640166,0.0,1
2112,12811,458.85,261.0,28.0,0.08695652173913043,0.0,4
2113,16518,484.32,61.0,40.0,0.008968609865470852,2.0,7
2118,17462,675.69,60.0,27.0,0.008928571428571428,3.0,4
2119,14620,412.78000000000003,205.0,26.0,0.02564102564102564,26.0,4
2120,14740,1448.21,197.0,89.0,0.03488372093023256,6.0,5
2121,16462,136.0,73.0,3.0,0.014285714285714285,4.0,4
2122,12428,6405.26,25.0,287.0,0.031007751937984496,32.0,6
2124,16915,621.6800000000001,9.0,57.0,0.021897810218978103,0.0,4
2126,15676,3435.76,18.0,202.0,0.011320754716981131,21.0,0
2128,15241,1756.44,66.0,110.0,0.03686635944700461,3.0,3
2129,12933,607.53,24.0,106.0,0.011583011583011582,1.0,5
2131,15092,457.81,215.0,26.0,0.029411764705882353,0.0,4
2132,12679,951.02,58.0,44.0,0.017777777777777778,24.0,5
2134,16212,690.34,19.0,41.0,0.007575757575757576,3.0,7
2135,15257,317.15,283.0,7.0,0.0,1.0,4
2136,14656,291.05,169.0,80.0,0.017543859649122806,0.0,4
2137,13884,787.6,7.0,59.0,0.018115942028985508,3.0,7
2142,13166,417.2,283.0,41.0,0.0,2.0,4
2143,16389,1382.07,53.0,34.0,0.017391304347826087,12.0,2
2145,15416,3984.32,64.0,192.0,0.01834862385321101,1.0,0
2147,16678,3109.99,2.0,163.0,0.04285714285714286,27.0,0
2149,13722,2375.41,131.0,85.0,0.019867549668874173,1.0,3
2150,14934,1890.94,81.0,87.0,0.009950248756218905,1.0,2
2151,15067,1744.76,78.0,82.0,0.014705882352941176,0.0,5
2152,16128,1880.22,17.0,89.0,0.018867924528301886,0.0,2
2153,17770,1143.27,198.0,38.0,0.05952380952380952,0.0,1
2154,15622,3709.56,43.0,185.0,0.03765690376569038,122.0,3
2155,14473,234.34000000000003,74.0,7.0,0.009615384615384616,0.0,4
2156,15104,1027.44,196.0,69.0,0.023255813953488372,2.0,5
2157,15643,664.0,191.0,33.0,0.03296703296703297,4.0,7
2160,15031,668.14,4.0,111.0,0.014388489208633094,0.0,1
2161,15636,724.76,89.0,25.0,0.010362694300518135,0.0,7
2164,16217,304.25,235.0,15.0,0.0425531914893617,14.0,4
2165,17738,1879.05,19.0,97.0,0.015209125475285171,2.0,2
2166,17426,5037.26,8.0,271.0,0.021897810218978103,12.0,6
2168,16957,416.64,239.0,16.0,0.047619047619047616,0.0,4
2169,16571,1421.69,26.0,87.0,0.011764705882352941,63.0,2
2170,14483,137.1,281.0,9.0,0.0,2.0,4
2172,16709,3029.87,84.0,79.0,0.025380710659898477,0.0,2
2173,17856,1418.03,1.0,15.0,0.014285714285714285,16.0,5
2175,15053,697.79,4.0,71.0,0.010830324909747292,0.0,5
2176,18218,662.08,211.0,21.0,0.02857142857142857,38.0,5
2179,17374,495.77,218.0,28.0,0.031746031746031744,0.0,4
2181,17416,6893.42,29.0,269.0,0.027777777777777776,36.0,6
2182,17652,4867.72,25.0,259.0,0.046875,30.0,0
2183,13476,1238.47,178.0,58.0,0.019417475728155338,3.0,1
2186,15393,231.86,16.0,12.0,0.007547169811320755,0.0,4
2187,13014,3466.2799999999997,10.0,109.0,0.03690036900369004,21.0,2
2189,13931,1237.53,95.0,58.0,0.010810810810810811,4.0,5
2192,12541,841.18,29.0,49.0,0.01195219123505976,0.0,5
2195,15220,1778.96,51.0,117.0,0.026200873362445413,16.0,3
2197,14447,1163.23,18.0,70.0,0.019083969465648856,0.0,2
2198,13557,584.06,28.0,34.0,0.007936507936507936,0.0,5
2199,16449,707.69,197.0,40.0,0.024096385542168676,8.0,1
2200,12547,151.79999999999998,197.0,6.0,0.024096385542168676,0.0,4
2202,14995,233.23000000000002,38.0,61.0,0.008264462809917356,0.0,4
2203,16414,126.25,21.0,7.0,0.007722007722007722,0.0,4
2204,15681,1426.16,25.0,53.0,0.0196078431372549,260.0,2
2206,15675,323.69,81.0,21.0,0.01507537688442211,0.0,5
2207,12584,2254.15,3.0,95.0,0.032490974729241874,62.0,1
2210,15400,716.2,92.0,12.0,0.026881720430107527,30.0,1
2211,14903,2810.63,21.0,355.0,0.019455252918287938,45.0,3
2212,14499,815.32,26.0,194.0,0.011904761904761904,0.0,5
2213,18211,600.07,25.0,42.0,0.019762845849802372,0.0,1
2214,14504,673.26,47.0,107.0,0.017316017316017316,0.0,7
2215,15572,2552.86,4.0,215.0,0.025547445255474453,0.0,2
2216,17107,10815.43,33.0,418.0,0.024489795918367346,300.0,6
2220,14915,307.48,91.0,12.0,0.010752688172043012,7.0,4
2221,16136,709.38,59.0,37.0,0.013761467889908258,0.0,1
2229,13344,2543.72,67.0,119.0,0.014285714285714285,0.0,5
2230,16621,813.48,51.0,29.0,0.017699115044247787,0.0,7
2231,16225,1096.32,44.0,134.0,0.02145922746781116,0.0,1
2232,14214,1004.38,30.0,67.0,0.020242914979757085,3.0,2
2234,16356,211.77,197.0,31.0,0.0375,1.0,4
2238,15026,464.2,80.0,60.0,0.015228426395939087,0.0,4
2240,14817,1110.34,200.0,63.0,0.025974025974025976,0.0,5
2242,17092,1777.78,50.0,125.0,0.01762114537444934,0.0,2
2244,16242,3603.21,8.0,294.0,0.026022304832713755,1.0,3
2248,17817,387.68,4.0,33.0,0.01098901098901099,0.0,4
2250,15764,3279.97,88.0,180.0,0.031914893617021274,14.0,0
2251,15806,784.58,46.0,31.0,0.013043478260869565,0.0,5
2252,15819,1905.45,49.0,123.0,0.01762114537444934,0.0,3
2253,14586,237.36,276.0,19.0,0.0,208.0,1
2255,13340,10736.48,45.0,134.0,0.030303030303030304,0.0,6
2257,14407,2142.73,107.0,72.0,0.029585798816568046,3.0,3
2258,13908,2369.55,79.0,122.0,0.02030456852791878,8.0,3
2259,12758,2791.59,116.0,97.0,0.0125,0.0,0
2260,13975,2526.28,31.0,338.0,0.024489795918367346,7.0,3
2261,14730,2005.06,1.0,501.0,0.02909090909090909,0.0,2
2263,14367,9261.52,8.0,524.0,0.05970149253731343,28.0,6
2264,13373,3312.25,60.0,158.0,0.013888888888888888,0.0,3
2266,16712,3637.78,9.0,446.0,0.04119850187265917,0.0,3
2271,16426,1908.25,2.0,372.0,0.0364963503649635,0.0,2
2272,16495,684.41,3.0,97.0,0.01098901098901099,0.0,7
2273,14336,1614.91,16.0,90.0,0.015384615384615385,0.0,3
2274,14507,1383.18,23.0,96.0,0.023715415019762844,12.0,2
2275,12759,1411.44,52.0,92.0,0.013452914798206279,0.0,5
2276,17049,5659.9800000000005,2.0,318.0,0.03296703296703297,7.0,0
2277,15206,420.29999999999995,10.0,9.0,0.01509433962264151,0.0,4
2278,14013,473.02,110.0,34.0,0.01818181818181818,0.0,1
2279,14645,597.09,156.0,30.0,0.01680672268907563,0.0,1
2280,15071,982.07,93.0,26.0,0.01098901098901099,0.0,7
2281,14112,2915.15,22.0,160.0,0.02766798418972332,43.0,3
2282,13026,975.36,1.0,40.0,0.01824817518248175,33.0,3
2284,17864,597.5,12.0,102.0,0.011406844106463879,0.0,5
2285,14936,8137.02,33.0,364.0,0.03305785123966942,2.0,6
2287,16572,1009.6,127.0,57.0,0.02027027027027027,2.0,5
2290,15367,1877.59,57.0,95.0,0.01834862385321101,2.0,2
2291,14291,3883.25,1.0,237.0,0.040145985401459854,1.0,0
2293,15632,3285.31,15.0,167.0,0.03088803088803089,60.0,0
2294,14297,1305.33,17.0,62.0,0.01556420233463035,3.0,5
2295,13899,388.52,16.0,19.0,0.007751937984496124,0.0,4
2297,18183,632.07,227.0,37.0,0.0425531914893617,9.0,1
2299,18173,2106.84,86.0,31.0,0.02127659574468085,0.0,2
2300,14854,2759.83,78.0,127.0,0.03571428571428571,10.0,3
2302,14064,1353.74,29.0,80.0,0.02040816326530612,438.0,3
2303,15308,310.47,274.0,19.0,0.0,2.0,4
2305,14350,282.93,274.0,18.0,0.0,17.0,4
2306,14930,2372.86,108.0,128.0,0.018072289156626505,0.0,2
2307,16080,217.16,81.0,10.0,0.010362694300518135,24.0,4
2310,16778,245.94,74.0,16.0,0.01,0.0,4
2311,14077,499.41999999999996,40.0,42.0,0.021367521367521368,0.0,7
2315,16808,288.42,99.0,23.0,0.011428571428571429,0.0,4
2316,16475,544.3,88.0,28.0,0.021621621621621623,0.0,7
2317,13265,2107.66,53.0,91.0,0.022727272727272728,0.0,3
2319,12520,2346.2599999999998,79.0,147.0,0.02577319587628866,9.0,3
2322,18149,612.0799999999999,50.0,16.0,0.013452914798206279,0.0,7
2323,13654,2707.33,43.0,166.0,0.02608695652173913,0.0,0
2324,16652,6773.97,58.0,118.0,0.03255813953488372,16.0,6
2327,16801,1619.73,163.0,76.0,0.03636363636363636,186.0,5
2329,17164,2467.35,32.0,144.0,0.029045643153526972,1.0,3
2331,13043,516.42,273.0,13.0,0.0,3.0,7
2332,14352,1078.96,157.0,47.0,0.034482758620689655,0.0,5
2333,17351,587.15,36.0,27.0,0.012658227848101266,0.0,4
2335,16768,478.09000000000003,47.0,54.0,0.013392857142857142,5.0,4
2336,16693,482.01,68.0,60.0,0.009852216748768473,0.0,4
2337,13956,1026.42,5.0,152.0,0.018796992481203006,0.0,1
2339,15918,334.23,190.0,40.0,0.024691358024691357,0.0,4
2340,15671,2657.13,18.0,78.0,0.027777777777777776,18.0,3
2342,16807,1121.59,142.0,67.0,0.0234375,0.0,5
2343,15125,11528.48,25.0,127.0,0.061224489795918366,202.0,6
2344,16871,2812.34,22.0,137.0,0.024193548387096774,3.0,2
2345,12901,17654.54,8.0,116.0,0.10687022900763359,1776.0,4
2347,13452,590.0,259.0,2.0,0.18181818181818182,0.0,4
2348,15493,2001.8,32.0,297.0,0.02100840336134454,5.0,2
2349,16005,615.39,12.0,218.0,0.015503875968992248,0.0,7
2352,16804,536.99,23.0,60.0,0.012145748987854251,0.0,7
2353,13499,1159.11,17.0,42.0,0.01984126984126984,7.0,3
2355,14193,853.39,67.0,42.0,0.009900990099009901,0.0,1
2357,17080,287.62,22.0,8.0,0.008097165991902834,2.0,4
2359,15106,1422.52,17.0,100.0,0.01984126984126984,37.0,2
2360,16214,1062.75,170.0,44.0,0.030303030303030304,0.0,1
2371,15150,5314.47,17.0,343.0,0.03968253968253968,25.0,6
2374,14226,2232.19,28.0,67.0,0.02074688796680498,7.0,3
2376,16297,301.9,268.0,20.0,0.0,25.0,4
2377,12994,974.4200000000001,4.0,61.0,0.011363636363636364,19.0,1
2379,14636,609.85,36.0,28.0,0.008620689655172414,0.0,4
2380,16040,1313.55,65.0,65.0,0.014778325123152709,0.0,5
2381,15793,965.61,14.0,12.0,0.011811023622047244,1.0,5
2383,12849,1033.25,31.0,49.0,0.008438818565400843,0.0,5
2384,15182,622.85,154.0,29.0,0.017543859649122806,0.0,7
2386,16383,668.36,74.0,102.0,0.010309278350515464,0.0,1
2387,15381,596.85,213.0,8.0,0.03636363636363636,0.0,4
2389,12597,3195.22,19.0,202.0,0.01606425702811245,49.0,0
2391,15030,518.28,71.0,7.0,0.01015228426395939,0.0,1
2393,12435,7829.89,79.0,36.0,0.010638297872340425,0.0,0
2394,12955,4757.16,1.0,180.0,0.041353383458646614,22.0,6
2395,18189,1090.24,77.0,68.0,0.010526315789473684,2.0,5
2396,13946,561.5699999999999,79.0,11.0,0.015957446808510637,0.0,1
2397,17716,5655.99,22.0,245.0,0.044897959183673466,68.0,6
2401,13650,1836.34,16.0,96.0,0.02390438247011952,4.0,2
2402,13533,270.79,182.0,76.0,0.03529411764705882,0.0,4
2403,13268,3192.65,17.0,439.0,0.04,23.0,6
2404,15433,533.3,213.0,41.0,0.037037037037037035,135.0,5
2405,12937,1504.27,15.0,120.0,0.015873015873015872,0.0,5
2411,18210,2621.38,1.0,134.0,0.022556390977443608,0.0,3
2412,13631,3070.42,99.0,11.0,0.06547619047619048,7.0,1
2413,14422,4263.64,0.0,222.0,0.02247191011235955,0.0,6
2419,15648,657.35,204.0,25.0,0.031746031746031744,7.0,4
2420,17725,3439.08,16.0,192.0,0.043824701195219126,21.0,0
2421,15861,3165.36,12.0,546.0,0.03137254901960784,1.0,0
2424,14110,5683.15,3.0,155.0,0.045627376425855515,2.0,0
2426,16672,8134.9400000000005,2.0,114.0,0.07575757575757576,2.0,6
2429,16511,948.26,21.0,168.0,0.012244897959183673,0.0,1
2436,16256,752.4300000000001,266.0,13.0,0.0,4.0,5
2437,13591,1117.13,64.0,58.0,0.01485148514851485,0.0,1
2439,15483,233.81,161.0,88.0,0.0380952380952381,0.0,7
2440,16626,4413.1,0.0,179.0,0.06390977443609022,20.0,0
2442,18270,283.15,38.0,11.0,0.008771929824561403,3.0,4
2443,14315,2481.13,44.0,101.0,0.02702702702702703,11.0,2
2444,17921,826.52,64.0,145.0,0.019801980198019802,0.0,1
2447,16023,719.81,46.0,101.0,0.013636363636363636,0.0,1
2448,17133,4892.240000000001,15.0,27.0,0.027888446215139442,0.0,0
2449,12878,854.99,236.0,47.0,0.06666666666666667,11.0,5
2455,17043,1735.18,32.0,102.0,0.017094017094017096,0.0,5
